id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
5F38294A36B3C_Heather-Prism-Lilac-M_23305,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Heather Prism Lilac, Size: M",https://ljholiday.com/wp-content/uploads/mockup-df99db02.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Heather+Prism+Lilac&attribute_size=M,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23305&attribute_color=Heather+Prism+Lilac&attribute_size=M,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Heather Prism Lilac,size:XS/S/M/L/XL/2XL/3XL/4XL:M"
5F38294A36B3C_Heather-Prism-Lilac-XS_23303,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Heather Prism Lilac, Size: XS",https://ljholiday.com/wp-content/uploads/mockup-df99db02.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Heather+Prism+Lilac&attribute_size=XS,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23303&attribute_color=Heather+Prism+Lilac&attribute_size=XS,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Heather Prism Lilac,size:XS/S/M/L/XL/2XL/3XL/4XL:XS"
5F38294A36B3C_Yellow-4XL_23295,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Yellow, Size: 4XL",https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Yellow&attribute_size=4XL,"Tops, Fun, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23295&attribute_color=Yellow&attribute_size=4XL,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:4XL"
5F38294A36B3C_Heather-True-Royal-S_23296,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Heather True Royal, Size: S",https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Heather+True+Royal&attribute_size=S,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23296&attribute_color=Heather+True+Royal&attribute_size=S,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Heather True Royal,size:XS/S/M/L/XL/2XL/3XL/4XL:S"
5F38294A36B3C_Heather-True-Royal-M_23297,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Heather True Royal, Size: M",https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Heather+True+Royal&attribute_size=M,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23297&attribute_color=Heather+True+Royal&attribute_size=M,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Heather True Royal,size:XS/S/M/L/XL/2XL/3XL/4XL:M"
5F38294A36B3C_Heather-True-Royal-L_23298,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Heather True Royal, Size: L",https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Heather+True+Royal&attribute_size=L,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23298&attribute_color=Heather+True+Royal&attribute_size=L,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Heather True Royal,size:XS/S/M/L/XL/2XL/3XL/4XL:L"
5F38294A36B3C_Heather-True-Royal-2XL_23300,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Heather True Royal, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Heather+True+Royal&attribute_size=2XL,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23300&attribute_color=Heather+True+Royal&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Heather True Royal,size:XS/S/M/L/XL/2XL/3XL/4XL:2XL"
5F38294A36B3C_Heather-True-Royal-3XL_23301,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Heather True Royal, Size: 3XL",https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Heather+True+Royal&attribute_size=3XL,"Tops, Fun, T-Shirts","=LJHoliday=",26USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23301&attribute_color=Heather+True+Royal&attribute_size=3XL,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Heather True Royal,size:XS/S/M/L/XL/2XL/3XL/4XL:3XL"
5F38294A36B3C_Heather-True-Royal-4XL_23302,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Heather True Royal, Size: 4XL",https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Heather+True+Royal&attribute_size=4XL,"Tops, Fun, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23302&attribute_color=Heather+True+Royal&attribute_size=4XL,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Heather True Royal,size:XS/S/M/L/XL/2XL/3XL/4XL:4XL"
5F38294A36B3C_Heather-True-Royal-XL_23299,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Heather True Royal, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Heather+True+Royal&attribute_size=XL,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23299&attribute_color=Heather+True+Royal&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Heather True Royal,size:XS/S/M/L/XL/2XL/3XL/4XL:XL"
5F38294A36B3C_Heather-Prism-Lilac-S_23304,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Heather Prism Lilac, Size: S",https://ljholiday.com/wp-content/uploads/mockup-df99db02.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Heather+Prism+Lilac&attribute_size=S,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23304&attribute_color=Heather+Prism+Lilac&attribute_size=S,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Heather Prism Lilac,size:XS/S/M/L/XL/2XL/3XL/4XL:S"
5F38294A36B3C_Yellow-3XL_23294,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Yellow, Size: 3XL",https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Yellow&attribute_size=3XL,"Tops, Fun, T-Shirts","=LJHoliday=",26USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23294&attribute_color=Yellow&attribute_size=3XL,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:3XL"
5F38294A36B3C_Yellow-2XL_23293,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Yellow, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Yellow&attribute_size=2XL,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23293&attribute_color=Yellow&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:2XL"
5F38294A36B3C_Yellow-L_23291,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Yellow, Size: L",https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Yellow&attribute_size=L,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23291&attribute_color=Yellow&attribute_size=L,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:L"
5F38294A36B3C_Yellow-M_23290,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Yellow, Size: M",https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Yellow&attribute_size=M,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23290&attribute_color=Yellow&attribute_size=M,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:M"
5F38294A36B3C_Yellow-S_23289,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Yellow, Size: S",https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Yellow&attribute_size=S,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23289&attribute_color=Yellow&attribute_size=S,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:S"
5F38294A36B3C_Burnt-Orange-2XL_23288,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Burnt Orange, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-2be3e661.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Burnt+Orange&attribute_size=2XL,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23288&attribute_color=Burnt+Orange&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Burnt Orange,size:XS/S/M/L/XL/2XL/3XL/4XL:2XL"
5F38294A36B3C_Burnt-Orange-XL_23287,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Burnt Orange, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-2be3e661.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Burnt+Orange&attribute_size=XL,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23287&attribute_color=Burnt+Orange&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Burnt Orange,size:XS/S/M/L/XL/2XL/3XL/4XL:XL"
5F38294A36B3C_Burnt-Orange-L_23286,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Burnt Orange, Size: L",https://ljholiday.com/wp-content/uploads/mockup-2be3e661.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Burnt+Orange&attribute_size=L,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23286&attribute_color=Burnt+Orange&attribute_size=L,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Burnt Orange,size:XS/S/M/L/XL/2XL/3XL/4XL:L"
5F38294A36B3C_Yellow-XL_23292,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Yellow, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Yellow&attribute_size=XL,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23292&attribute_color=Yellow&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:XL"
5F38294A36B3C_Burnt-Orange-XS_23283,"Coyote Pumpkin | Bella+Canvas 3001 T-Shirt","Color: Burnt Orange, Size: XS",https://ljholiday.com/wp-content/uploads/mockup-2be3e661.png,https://ljholiday.com/product/coyote-pumpkin-bellacanvas-3001-t-shirt/?attribute_color=Burnt+Orange&attribute_size=XS,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_23274,https://ljholiday.com/cart/?add-to-cart=23274&variation_id=23283&attribute_color=Burnt+Orange&attribute_size=XS,"https://ljholiday.com/wp-content/uploads/coyote-premium-tee-mock-up-main.png,https://ljholiday.com/wp-content/uploads/mockup-3a657c6e.png,https://ljholiday.com/wp-content/uploads/mockup-e111692e.png,https://ljholiday.com/wp-content/uploads/mockup-95650b3e.png,https://ljholiday.com/wp-content/uploads/mockup-df99db02.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Kelly/Burnt Orange/Yellow/Heather True Royal/Heather Prism Lilac/Red:Burnt Orange,size:XS/S/M/L/XL/2XL/3XL/4XL:XS"
